Model:CrossDA_MNet, DataSet: BCI2a, Experiment ID: 202605171115
Sub-1, Epoch [121/500], TLoss_C: 0.801541, TLoss_P: 0.76906, TAcc: 0.9722, VLoss_C: 0.161185, VLoss_P: 0.114082, VAcc: 0.7674
Sub-1, Epoch [122/500], TLoss_C: 0.806551, TLoss_P: 0.764842, TAcc: 0.9722, VLoss_C: 0.170568, VLoss_P: 0.141372, VAcc: 0.8021
Sub-1, Epoch [123/500], TLoss_C: 0.834446, TLoss_P: 0.78798, TAcc: 0.9618, VLoss_C: 0.151399, VLoss_P: 0.12472, VAcc: 0.8021
Sub-1, Epoch [124/500], TLoss_C: 0.851711, TLoss_P: 0.747129, TAcc: 0.9583, VLoss_C: 0.156543, VLoss_P: 0.121132, VAcc: 0.7812
Sub-1, Epoch [125/500], TLoss_C: 0.837666, TLoss_P: 0.746223, TAcc: 0.9826, VLoss_C: 0.149776, VLoss_P: 0.142387, VAcc: 0.7882
Sub-1, Epoch [126/500], TLoss_C: 0.828127, TLoss_P: 0.777693, TAcc: 0.9653, VLoss_C: 0.147184, VLoss_P: 0.132537, VAcc: 0.7917
Sub-1, Epoch [127/500], TLoss_C: 0.844571, TLoss_P: 0.805308, TAcc: 0.9688, VLoss_C: 0.148126, VLoss_P: 0.125876, VAcc: 0.8021
Sub-1, Epoch [128/500], TLoss_C: 0.780264, TLoss_P: 1.061035, TAcc: 0.9688, VLoss_C: 0.13786, VLoss_P: 0.12419, VAcc: 0.7882
Sub-1, Epoch [129/500], TLoss_C: 0.796194, TLoss_P: 0.883038, TAcc: 0.9618, VLoss_C: 0.167943, VLoss_P: 0.123341, VAcc: 0.7812
Sub-1, Epoch [130/500], TLoss_C: 0.820929, TLoss_P: 0.885385, TAcc: 0.9722, VLoss_C: 0.167999, VLoss_P: 0.155488, VAcc: 0.7986
Sub-1, Epoch [131/500], TLoss_C: 0.79808, TLoss_P: 0.775316, TAcc: 0.9514, VLoss_C: 0.156696, VLoss_P: 0.146327, VAcc: 0.8056
Sub-1, Epoch [132/500], TLoss_C: 0.773066, TLoss_P: 0.76542, TAcc: 0.9792, VLoss_C: 0.149897, VLoss_P: 0.133248, VAcc: 0.7882
Sub-1, Epoch [133/500], TLoss_C: 0.771186, TLoss_P: 0.772194, TAcc: 0.9618, VLoss_C: 0.15942, VLoss_P: 0.157732, VAcc: 0.809
Sub-1, Epoch [134/500], TLoss_C: 0.815942, TLoss_P: 0.776475, TAcc: 0.9583, VLoss_C: 0.137905, VLoss_P: 0.116383, VAcc: 0.8021
Sub-1, Epoch [135/500], TLoss_C: 0.794227, TLoss_P: 0.746473, TAcc: 0.9653, VLoss_C: 0.141429, VLoss_P: 0.103933, VAcc: 0.8229
Sub-1, Epoch [136/500], TLoss_C: 0.777737, TLoss_P: 0.730686, TAcc: 0.9722, VLoss_C: 0.158976, VLoss_P: 0.10982, VAcc: 0.816
Sub-1, Epoch [137/500], TLoss_C: 0.822242, TLoss_P: 0.763664, TAcc: 0.9583, VLoss_C: 0.155415, VLoss_P: 0.122798, VAcc: 0.7951
Sub-1, Epoch [138/500], TLoss_C: 0.781217, TLoss_P: 0.733335, TAcc: 0.9653, VLoss_C: 0.156812, VLoss_P: 0.122363, VAcc: 0.7778
Sub-1, Epoch [139/500], TLoss_C: 0.762231, TLoss_P: 0.719085, TAcc: 0.9722, VLoss_C: 0.199404, VLoss_P: 0.167372, VAcc: 0.8056
Sub-1, Epoch [140/500], TLoss_C: 0.784007, TLoss_P: 0.738588, TAcc: 0.9653, VLoss_C: 0.150445, VLoss_P: 0.125405, VAcc: 0.7778
Sub-1, Epoch [141/500], TLoss_C: 0.779234, TLoss_P: 0.715814, TAcc: 0.9618, VLoss_C: 0.169026, VLoss_P: 0.130361, VAcc: 0.7708
Sub-1, Epoch [142/500], TLoss_C: 0.76275, TLoss_P: 0.711013, TAcc: 0.9722, VLoss_C: 0.165379, VLoss_P: 0.132144, VAcc: 0.8333
Sub-1, Epoch [143/500], TLoss_C: 0.726188, TLoss_P: 0.783056, TAcc: 0.9722, VLoss_C: 0.184533, VLoss_P: 0.141239, VAcc: 0.809
Sub-1, Epoch [144/500], TLoss_C: 0.780795, TLoss_P: 0.715795, TAcc: 0.9792, VLoss_C: 0.163774, VLoss_P: 0.12818, VAcc: 0.7882
Sub-1, Epoch [145/500], TLoss_C: 0.754967, TLoss_P: 1.38704, TAcc: 0.9549, VLoss_C: 0.155448, VLoss_P: 0.122142, VAcc: 0.8194
Sub-1, Epoch [146/500], TLoss_C: 0.740903, TLoss_P: 0.749218, TAcc: 0.9688, VLoss_C: 0.143958, VLoss_P: 0.141085, VAcc: 0.8194
Sub-1, Epoch [147/500], TLoss_C: 0.767852, TLoss_P: 1.297362, TAcc: 0.9618, VLoss_C: 0.155077, VLoss_P: 0.125921, VAcc: 0.8125
Sub-1, Epoch [148/500], TLoss_C: 0.730216, TLoss_P: 0.885146, TAcc: 0.9722, VLoss_C: 0.143681, VLoss_P: 0.125674, VAcc: 0.7847
